Region;Sub Region;Country;Status;Group;Year;Value;Rate
Asia;Western Asia;Georgia;Persons convicted;Foreign Citizens;2014;396;9.918979968
Asia;Western Asia;Georgia;Persons convicted;Foreign Citizens;2016;544;13.80388896
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Total;2008;66431;267.4191097
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Total;2009;81506;319.2657758
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Total;2010;80612;306.5827574
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Total;2011;94349;347.5717792
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Total;2012;108857;387.7566093
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Total;2013;114888;395.4441942
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Total;2014;117317;390.4574008
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults;2008;65533;6553300
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults;2009;80323;8032300
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults;2010;87528;8752800
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults;2011;92542;9254200
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults;2012;106658;10665800
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults;2013;113028;11302800
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults;2014;106136;10613600
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults Males;2008;64057;6405700
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults Males;2009;74728;7472800
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults Males;2010;76739;7673900
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults Males;2011;90121;9012100
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults Males;2012;103727;10372700
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults Males;2013;109910;10991000
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults Males;2014;102033;10203300
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults Females;2008;1476;147600
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults Females;2009;5595;559500
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults Females;2010;1789;178900
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults Females;2011;2421;242100
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults Females;2012;2931;293100
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults Females;2013;3118;311800
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Adults Females;2014;4103;410300
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles;2008;898;89800
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles;2009;1183;118300
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles;2010;2084;208400
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles;2011;1807;180700
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles;2012;2199;219900
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles;2013;1960;196000
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles;2014;11181;1118100
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles Males;2008;885;88500
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles Males;2009;1122;112200
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles Males;2010;1020;102000
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles Males;2011;1738;173800
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles Males;2012;2042;204200
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles Males;2013;1719;171900
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles Males;2014;11116;1111600
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles Females;2008;13;1300
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles Females;2009;61;6100
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles Females;2010;1064;106400
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles Females;2011;69;6900
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles Females;2012;157;15700
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles Females;2013;141;14100
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Juveniles Females;2014;65;6500
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;National Citizens;2008;66431;267.4191097
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;National Citizens;2009;81506;319.2657758
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;National Citizens;2010;80612;306.5827574
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;National Citizens;2011;94349;347.5717792
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;National Citizens;2012;108857;387.7566093
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;National Citizens;2013;114888;395.4441942
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;National Citizens;2014;117317;390.4574008
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Foreign Citizens;2009;529;2.072136964
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Foreign Citizens;2010;706;2.685052184
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Foreign Citizens;2011;858;3.160781635
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Foreign Citizens;2012;1425;5.075954401
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Foreign Citizens;2013;278;0.95687527
Asia;Western Asia;Iraq (Central Iraq);Persons brought into Formal Contact;Foreign Citizens;2014;1626;5.411694245
Asia;Western Asia;Iraq (Central Iraq);Persons brought before the Criminal Court;Total;2008;12974;52.22705558
Asia;Western Asia;Iraq (Central Iraq);Persons brought before the Criminal Court;Total;2009;18290;71.64345004
Asia;Western Asia;Iraq (Central Iraq);Persons brought before the Criminal Court;Total;2010;22054;83.87555365
Asia;Western Asia;Iraq (Central Iraq);Persons brought before the Criminal Court;Total;2011;27666;101.9186302
Asia;Western Asia;Iraq (Central Iraq);Persons brought before the Criminal Court;Total;2012;22209;79.11008511
Asia;Western Asia;Iraq (Central Iraq);Persons brought before the Criminal Court;Total;2013;25838;88.93432812
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Total;2008;6696;26.95486081
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Total;2009;8548;33.4832264
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Total;2010;9927;37.75426775
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Total;2011;12950;47.70643611
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Total;2012;10999;39.17924383
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Total;2013;12696;43.69959864
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults;2008;5785;578500
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults;2009;7079;707900
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults;2010;8231;823100
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults;2011;10814;1081400
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults;2012;9172;917200
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults;2013;10660;1066000
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults Males;2008;5650;565000
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults Males;2009;6964;696400
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults Males;2010;8014;801400
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults Males;2011;10433;1043300
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults Males;2012;8835;883500
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults Males;2013;10394;1039400
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults Females;2008;135;13500
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults Females;2009;115;11500
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults Females;2010;217;21700
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults Females;2011;381;38100
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults Females;2012;337;33700
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Adults Females;2013;266;26600
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles;2008;911;91100
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles;2009;1469;146900
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles;2010;1696;169600
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles;2011;2136;213600
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles;2012;1827;182700
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles;2013;2036;203600
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles Males;2008;871;87100
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles Males;2009;1429;142900
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles Males;2010;1607;160700
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles Males;2011;2028;202800
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles Males;2012;1710;171000
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles Males;2013;1899;189900
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles Females;2008;40;4000
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles Females;2009;40;4000
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles Females;2010;89;8900
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles Females;2011;108;10800
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles Females;2012;117;11700
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;Juveniles Females;2013;137;13700
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;National Citizens;2008;6696;26.95486081
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;National Citizens;2009;8548;33.4832264
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;National Citizens;2010;9927;37.75426775
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;National Citizens;2011;12950;47.70643611
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;National Citizens;2012;10999;39.17924383
Asia;Western Asia;Iraq (Central Iraq);Persons convicted;National Citizens;2013;12696;43.69959864
Asia;Western Asia;Israel;Persons brought into Formal Contact;Total;2004;149785;2315.489346
Asia;Western Asia;Israel;Persons brought into Formal Contact;Total;2005;153447;2323.908787
Asia;Western Asia;Israel;Persons brought into Formal Contact;Total;2006;144042;2132.309413
Asia;Western Asia;Israel;Persons brought into Formal Contact;Total;2007;143450;2072.172864
Asia;Western Asia;Israel;Persons brought into Formal Contact;Total;2008;153631;2164.606525
Asia;Western Asia;Israel;Persons brought into Formal Contact;Total;2011;208751;2758.055664
Asia;Western Asia;Israel;Persons brought into Formal Contact;Adults;2004;136271;3134.3585
Asia;Western Asia;Israel;Persons brought into Formal Contact;Adults;2005;137928;3104.659353
Asia;Western Asia;Israel;Persons brought into Formal Contact;Adults;2006;129575;2841.009999
Asia;Western Asia;Israel;Persons brought into Formal Contact;Adults;2007;129500;2763.207224
Asia;Western Asia;Israel;Persons brought into Formal Contact;Adults;2008;138048;2866.817821
Asia;Western Asia;Israel;Persons brought into Formal Contact;Adults;2011;186006;3617.821045
Asia;Western Asia;Israel;Persons brought into Formal Contact;Adults Males;2004;117533;5588.089443
Asia;Western Asia;Israel;Persons brought into Formal Contact;Adults Males;2005;119257;5545.973069
Asia;Western Asia;Israel;Persons brought into Formal Contact;Adults Males;2006;113079;5118.014548
Asia;Western Asia;Israel;Persons brought into Formal Contact;Adults Males;2007;112065;4932.364568
Asia;Western Asia;Israel;Persons brought into Formal Contact;Adults Males;2008;119498;5116.138283
Asia;Western Asia;Israel;Persons brought into Formal Contact;Adults Females;2004;18738;835.196457
Asia;Western Asia;Israel;Persons brought into Formal Contact;Adults Females;2005;18671;814.5172619
Asia;Western Asia;Israel;Persons brought into Formal Contact;Adults Females;2006;16496;700.8414686
Asia;Western Asia;Israel;Persons brought into Formal Contact;Adults Females;2007;17435;720.6245771
Asia;Western Asia;Israel;Persons brought into Formal Contact;Adults Females;2008;18550;746.1503869
Asia;Western Asia;Israel;Persons brought into Formal Contact;Juveniles;2004;13922;655.9576855
Asia;Western Asia;Israel;Persons brought into Formal Contact;Juveniles;2005;15519;718.1184824
Asia;Western Asia;Israel;Persons brought into Formal Contact;Juveniles;2006;14467;659.4018664
Asia;Western Asia;Israel;Persons brought into Formal Contact;Juveniles;2007;13268;593.8646814
Asia;Western Asia;Israel;Persons brought into Formal Contact;Juveniles;2008;14361;630.3013386
Asia;Western Asia;Israel;Persons brought into Formal Contact;Juveniles;2011;22745;939.1185292
Asia;Western Asia;Israel;Persons brought into Formal Contact;Juveniles Males;2004;12708;1168.247711
Asia;Western Asia;Israel;Persons brought into Formal Contact;Juveniles Males;2005;14277;1288.751923
Asia;Western Asia;Israel;Persons brought into Formal Contact;Juveniles Males;2006;13310;1183.178421
Asia;Western Asia;Israel;Persons brought into Formal Contact;Juveniles Males;2007;12297;1073.244555
Asia;Western Asia;Israel;Persons brought into Formal Contact;Juveniles Males;2008;13297;1137.811503
Asia;Western Asia;Israel;Persons brought into Formal Contact;Juveniles Females;2004;1214;117.3390141
Asia;Western Asia;Israel;Persons brought into Formal Contact;Juveniles Females;2005;1242;117.9209455
Asia;Western Asia;Israel;Persons brought into Formal Contact;Juveniles Females;2006;1157;108.2298664
Asia;Western Asia;Israel;Persons brought into Formal Contact;Juveniles Females;2007;971;89.21426215
Asia;Western Asia;Israel;Persons brought into Formal Contact;Juveniles Females;2008;1064;95.87580839
Asia;Western Asia;Israel;Persons brought into Formal Contact;Foreign Citizens;2011;3705;48.95112471
Asia;Western Asia;Israel;Persons prosecuted;Total;2003;42358;667.1056501
Asia;Western Asia;Israel;Persons prosecuted;Total;2004;39592;612.0429562
Asia;Western Asia;Israel;Persons prosecuted;Total;2005;44779;678.1645229
Asia;Western Asia;Israel;Persons prosecuted;Total;2006;43457;643.3107715
Asia;Western Asia;Israel;Persons prosecuted;Total;2007;38917;562.1662693
Asia;Western Asia;Israel;Persons prosecuted;Total;2008;35893;505.7196921
Asia;Western Asia;Israel;Persons brought before the Criminal Court;Total;2003;42358;667.1056501
Asia;Western Asia;Israel;Persons brought before the Criminal Court;Total;2004;39592;612.0429562
Asia;Western Asia;Israel;Persons brought before the Criminal Court;Total;2005;44779;678.1645229
Asia;Western Asia;Israel;Persons brought before the Criminal Court;Total;2006;60291;892.5109815
Asia;Western Asia;Israel;Persons brought before the Criminal Court;Total;2007;52820;762.9987498
Asia;Western Asia;Israel;Persons brought before the Criminal Court;Total;2008;59712;841.3209889
Asia;Western Asia;Israel;Persons brought before the Criminal Court;Total;2009;53368;734.2978951
Asia;Western Asia;Israel;Persons brought before the Criminal Court;Total;2010;47918;645.2769265
Asia;Western Asia;Israel;Persons brought before the Criminal Court;Total;2011;45749;604.4439958
Asia;Western Asia;Israel;Persons convicted;Total;2003;39038;614.8182248
Asia;Western Asia;Israel;Persons convicted;Total;2004;36248;560.3488855
Asia;Western Asia;Israel;Persons convicted;Total;2005;40570;614.4204805
Asia;Western Asia;Israel;Persons convicted;Total;2006;39661;587.117116
Asia;Western Asia;Israel;Persons convicted;Total;2007;35472;512.402341
Asia;Western Asia;Israel;Persons convicted;Total;2008;32764;461.6331873
Asia;Western Asia;Israel;Persons convicted;Adults;2003;36154;848.7866628
Asia;Western Asia;Israel;Persons convicted;Adults;2004;33059;760.3874459
Asia;Western Asia;Israel;Persons convicted;Adults;2005;37513;844.3904522
