"country","country_text_id","year","regions","na_count","classification_core","freedom","equality","control","FKM_3_cluster","FKM_3_mb_FeC","FKM_3_mb_fEC","FKM_3_mb_FEc","FKM_4_cluster","FKM_4_mb_fEc","FKM_4_mb_FEc","FKM_4_mb_fEC","FKM_4_mb_FeC","FKM_5_cluster","FKM_5_mb_FEC","FKM_5_mb_fEc","FKM_5_mb_Fec","FKM_5_mb_FeC","FKM_5_mb_fEC","FKM_6_cluster","FKM_6_mb_FeC","FKM_6_mb_FEC","FKM_6_mb_Fec","FKM_6_mb_fEC","FKM_6_mb_fEc","FKM_6_mb_FEc"
"Israel","ISR",1992,"Middle East and North Africa",0,"Deficient Democracy",0.616456269765554,0.812497650130763,0.814788433581877,"fEC",0.146,0.643,0.211,"fEC",0.227,0.11,0.573,0.09,"fEC",0.131,0.159,0.062,0.059,0.59,"fEC",0.045,0.103,0.046,0.546,0.172,0.089
"Israel","ISR",1993,"Middle East and North Africa",0,"Deficient Democracy",0.626069116243443,0.812497650130763,0.814788433581877,"fEC",0.138,0.659,0.203,"fEC",0.218,0.103,0.597,0.083,"fEC",0.121,0.147,0.055,0.052,0.624,"fEC",0.04,0.095,0.041,0.583,0.16,0.081
"Israel","ISR",1994,"Middle East and North Africa",0,"Deficient Democracy",0.626069116243443,0.812497650130763,0.818773036329025,"fEC",0.144,0.65,0.207,"fEC",0.217,0.105,0.592,0.086,"fEC",0.124,0.147,0.057,0.055,0.617,"fEC",0.042,0.097,0.042,0.579,0.158,0.082
"Israel","ISR",1995,"Middle East and North Africa",0,"Deficient Democracy",0.627277412404091,0.812497650130763,0.821455925601894,"fEC",0.147,0.645,0.208,"fEC",0.216,0.106,0.591,0.087,"fEC",0.124,0.146,0.057,0.056,0.617,"fEC",0.043,0.097,0.042,0.581,0.156,0.082
"Israel","ISR",1996,"Middle East and North Africa",0,"Deficient Democracy",0.627292609653251,0.811972513836629,0.821455925601894,"fEC",0.147,0.645,0.208,"fEC",0.215,0.106,0.592,0.087,"fEC",0.124,0.145,0.057,0.056,0.618,"fEC",0.043,0.097,0.042,0.582,0.155,0.081
"Israel","ISR",1997,"Middle East and North Africa",0,"Deficient Democracy",0.624846015516352,0.811972513836629,0.821455925601894,"fEC",0.149,0.641,0.21,"fEC",0.218,0.108,0.585,0.089,"fEC",0.126,0.148,0.059,0.058,0.609,"fEC",0.044,0.099,0.043,0.572,0.158,0.083
"Israel","ISR",1998,"Middle East and North Africa",0,"Deficient Democracy",0.624846015516352,0.811972513836629,0.821455925601894,"fEC",0.149,0.641,0.21,"fEC",0.218,0.108,0.585,0.089,"fEC",0.126,0.148,0.059,0.058,0.609,"fEC",0.044,0.099,0.043,0.572,0.158,0.083
"Israel","ISR",1999,"Middle East and North Africa",0,"Deficient Democracy",0.624697967815822,0.812362283015526,0.821455925601894,"fEC",0.149,0.641,0.21,"fEC",0.218,0.108,0.585,0.089,"fEC",0.126,0.149,0.059,0.058,0.608,"fEC",0.044,0.099,0.043,0.571,0.159,0.084
"Israel","ISR",2000,"Middle East and North Africa",0,"Deficient Democracy",0.615149541321583,0.812362283015526,0.821027832183189,"fEC",0.156,0.627,0.217,"fEC",0.227,0.114,0.563,0.096,"fEC",0.135,0.16,0.065,0.064,0.577,"fEC",0.049,0.106,0.048,0.536,0.17,0.091
"Israel","ISR",2001,"Middle East and North Africa",2,"Deficient Democracy",0.609440755849565,0.805979817717844,0.824451702201753,"fEC",0.168,0.608,0.224,"fEC",0.226,0.119,0.552,0.104,"fEC",0.139,0.16,0.069,0.07,0.562,"fEC",0.054,0.111,0.051,0.525,0.166,0.093
"Israel","ISR",2002,"Middle East and North Africa",2,"Deficient Democracy",0.612180588954987,0.809755240944105,0.824047692223657,"fEC",0.163,0.615,0.221,"fEC",0.227,0.117,0.555,0.101,"fEC",0.138,0.161,0.067,0.068,0.567,"fEC",0.052,0.11,0.05,0.527,0.168,0.093
"Israel","ISR",2003,"Middle East and North Africa",0,"Deficient Democracy",0.609553446100394,0.811766121215317,0.824047692223657,"fEC",0.164,0.613,0.223,"fEC",0.231,0.119,0.548,0.102,"fEC",0.14,0.165,0.069,0.069,0.556,"fEC",0.053,0.112,0.051,0.515,0.173,0.095
"Israel","ISR",2004,"Middle East and North Africa",0,"Deficient Democracy",0.609553446100394,0.811766121215317,0.824047692223657,"fEC",0.164,0.613,0.223,"fEC",0.231,0.119,0.548,0.102,"fEC",0.14,0.165,0.069,0.069,0.556,"fEC",0.053,0.112,0.051,0.515,0.173,0.095
"Israel","ISR",2005,"Middle East and North Africa",0,"Deficient Democracy",0.609553446100394,0.811766121215317,0.824047692223657,"fEC",0.164,0.613,0.223,"fEC",0.231,0.119,0.548,0.102,"fEC",0.14,0.165,0.069,0.069,0.556,"fEC",0.053,0.112,0.051,0.515,0.173,0.095
"Israel","ISR",2006,"Middle East and North Africa",0,"Deficient Democracy",0.603899317113011,0.81209679670037,0.824047692223657,"fEC",0.168,0.606,0.227,"fEC",0.235,0.123,0.537,0.105,"fEC",0.144,0.17,0.072,0.072,0.541,"fEC",0.056,0.115,0.054,0.498,0.178,0.099
"Israel","ISR",2007,"Middle East and North Africa",0,"Deficient Democracy",0.603899317113011,0.81209679670037,0.818242461963057,"fEC",0.16,0.616,0.223,"fEC",0.236,0.12,0.543,0.101,"fEC",0.142,0.171,0.07,0.069,0.549,"fEC",0.053,0.112,0.052,0.503,0.18,0.098
"Israel","ISR",2008,"Middle East and North Africa",0,"Deficient Democracy",0.603845787812399,0.81209679670037,0.818242461963057,"fEC",0.16,0.616,0.223,"fEC",0.236,0.12,0.543,0.101,"fEC",0.142,0.171,0.07,0.069,0.548,"fEC",0.053,0.112,0.052,0.503,0.181,0.098
"Israel","ISR",2009,"Middle East and North Africa",0,"Deficient Democracy",0.599117376005095,0.813398299642184,0.818242461963057,"fEC",0.163,0.61,0.226,"fEC",0.24,0.124,0.532,0.104,"fEC",0.145,0.176,0.073,0.071,0.534,"fEC",0.056,0.115,0.055,0.487,0.186,0.101
"Israel","ISR",2010,"Middle East and North Africa",0,"Deficient Democracy",0.58715619597957,0.808809110180249,0.813201087932194,"fEC",0.168,0.601,0.231,"fEC",0.245,0.128,0.52,0.108,"fEC",0.15,0.182,0.077,0.075,0.517,"fEC",0.059,0.119,0.058,0.469,0.19,0.106
"Israel","ISR",2011,"Middle East and North Africa",0,"Deficient Democracy",0.572961550065994,0.814042552345933,0.813201087932194,"fEC",0.175,0.586,0.24,"fEC",0.255,0.136,0.494,0.115,"fEC",0.158,0.194,0.084,0.082,0.482,"fEC",0.064,0.125,0.064,0.431,0.202,0.114
"Israel","ISR",2012,"Middle East and North Africa",0,"Deficient Democracy",0.573866488180856,0.814042552345933,0.813201087932194,"fEC",0.174,0.587,0.239,"fEC",0.255,0.136,0.495,0.114,"fEC",0.158,0.194,0.084,0.081,0.483,"fEC",0.064,0.125,0.063,0.432,0.201,0.114
"Israel","ISR",2013,"Middle East and North Africa",0,"Deficient Democracy",0.620705314469254,0.798534896971212,0.803317537800833,"fEC",0.134,0.668,0.198,"fEC",0.207,0.097,0.617,0.078,"fEC",0.113,0.135,0.05,0.048,0.654,"fEC",0.036,0.088,0.037,0.619,0.146,0.074
"Israel","ISR",2014,"Middle East and North Africa",0,"Deficient Democracy",0.620605499012701,0.798534896971212,0.803317537800833,"fEC",0.134,0.668,0.198,"fEC",0.207,0.098,0.617,0.078,"fEC",0.113,0.135,0.05,0.048,0.653,"fEC",0.036,0.088,0.037,0.618,0.147,0.074
"Israel","ISR",2015,"Middle East and North Africa",0,"Working Democracy",0.625813474380756,0.795478352760995,0.794323452131536,"fEC",0.117,0.701,0.182,"fEC",0.196,0.086,0.652,0.066,"fEC",0.099,0.12,0.042,0.038,0.701,"fEC",0.029,0.077,0.03,0.664,0.136,0.064
"Israel","ISR",2016,"Middle East and North Africa",0,"Deficient Democracy",0.626974616104448,0.795478352760995,0.785237701180971,"fEC",0.101,0.731,0.169,"fEC",0.196,0.08,0.666,0.058,"fEC",0.094,0.12,0.038,0.033,0.715,"fEC",0.026,0.074,0.029,0.661,0.146,0.064
"Israel","ISR",2017,"Middle East and North Africa",0,"Deficient Democracy",0.632862150672205,0.804789083032889,0.779150722778653,"fEC",0.081,0.768,0.151,"fEC",0.215,0.079,0.655,0.052,"fEC",0.102,0.145,0.04,0.031,0.683,"fEC",0.026,0.081,0.031,0.586,0.199,0.076
"Italy","ITA",1946,"Europe",2,"Deficient Democracy",0.611854131287111,0.664387523590728,0.644212566924361,"fEC",0.068,0.553,0.379,"fEc",0.428,0.176,0.347,0.049,"FEC",0.803,0.09,0.034,0.014,0.059,"FEC",0.023,0.459,0.05,0.082,0.143,0.243
"Italy","ITA",1947,"Europe",2,"Deficient Democracy",0.672472216996267,0.730746945054635,0.712658628468716,"fEC",0.06,0.663,0.277,"fEC",0.384,0.14,0.432,0.045,"FEC",0.685,0.138,0.046,0.021,0.111,"FEC",0.025,0.425,0.049,0.108,0.171,0.221
"Italy","ITA",1948,"Europe",0,"Deficient Democracy",0.722793252012805,0.738745849826011,0.740878126252685,"FEc",0.155,0.312,0.534,"FEc",0.271,0.337,0.291,0.101,"FEC",0.823,0.053,0.053,0.024,0.048,"FEC",0.005,0.945,0.01,0.009,0.01,0.022
"Italy","ITA",1949,"Europe",0,"Deficient Democracy",0.724374241409497,0.748033759255436,0.752295377911057,"FEc",0.151,0.397,0.452,"fEC",0.273,0.259,0.374,0.094,"FEC",0.771,0.07,0.055,0.029,0.075,"FEC",0.009,0.893,0.016,0.021,0.022,0.04
"Italy","ITA",1950,"Europe",0,"Deficient Democracy",0.724374201735107,0.748033759255436,0.75229562076769,"FEc",0.151,0.397,0.452,"fEC",0.273,0.259,0.374,0.094,"FEC",0.771,0.07,0.055,0.029,0.075,"FEC",0.009,0.893,0.016,0.021,0.022,0.04
"Italy","ITA",1951,"Europe",0,"Deficient Democracy",0.724374201735107,0.748033759255436,0.75229562076769,"FEc",0.151,0.397,0.452,"fEC",0.273,0.259,0.374,0.094,"FEC",0.771,0.07,0.055,0.029,0.075,"FEC",0.009,0.893,0.016,0.021,0.022,0.04
"Italy","ITA",1952,"Europe",0,"Deficient Democracy",0.724374162060708,0.748033759255436,0.752295863624008,"FEc",0.151,0.397,0.452,"fEC",0.273,0.259,0.374,0.094,"FEC",0.771,0.07,0.055,0.029,0.075,"FEC",0.009,0.893,0.016,0.021,0.022,0.04
"Italy","ITA",1953,"Europe",0,"Deficient Democracy",0.731552838136697,0.759621119427507,0.73746329509769,"FEc",0.065,0.189,0.747,"FEc",0.351,0.405,0.182,0.062,"FEC",0.989,0.004,0.004,0.001,0.002,"FEC",0.02,0.522,0.066,0.039,0.072,0.28
"Italy","ITA",1954,"Europe",0,"Deficient Democracy",0.728779856351853,0.764803385646243,0.745241413801834,"FEc",0.077,0.309,0.614,"fEc",0.396,0.299,0.243,0.062,"FEC",0.982,0.008,0.005,0.002,0.004,"FEC",0.02,0.565,0.052,0.046,0.082,0.235
"Italy","ITA",1955,"Europe",0,"Deficient Democracy",0.728779797694862,0.764803385646243,0.745241829344879,"FEc",0.078,0.309,0.614,"fEc",0.396,0.299,0.243,0.062,"FEC",0.982,0.008,0.005,0.002,0.004,"FEC",0.02,0.565,0.052,0.046,0.082,0.235
"Italy","ITA",1956,"Europe",0,"Working Democracy",0.747545783775377,0.766905841466748,0.778455913241544,"FEc",0.181,0.4,0.42,"fEC",0.246,0.246,0.402,0.106,"FEC",0.693,0.086,0.072,0.043,0.106,"FEC",0.008,0.914,0.013,0.019,0.017,0.029
"Italy","ITA",1957,"Europe",0,"Working Democracy",0.747545721420517,0.766905841466748,0.778456301612924,"FEc",0.181,0.4,0.42,"fEC",0.246,0.246,0.402,0.106,"FEC",0.693,0.086,0.072,0.043,0.106,"FEC",0.008,0.914,0.013,0.019,0.017,0.029
"Italy","ITA",1958,"Europe",0,"Working Democracy",0.743207877211817,0.76972151966663,0.783815723732858,"fEC",0.17,0.474,0.356,"fEC",0.223,0.186,0.498,0.093,"FEC",0.61,0.104,0.074,0.05,0.162,"FEC",0.019,0.792,0.027,0.056,0.043,0.062
"Italy","ITA",1959,"Europe",0,"Working Democracy",0.742597485193807,0.76972151966663,0.783816022766101,"fEC",0.169,0.479,0.352,"fEC",0.222,0.182,0.505,0.091,"FEC",0.605,0.105,0.074,0.05,0.166,"FEC",0.02,0.783,0.028,0.059,0.046,0.064
"Italy","ITA",1960,"Europe",0,"Working Democracy",0.740488350433029,0.78227105667071,0.786757712911832,"fEC",0.115,0.585,0.3,"fEC",0.227,0.139,0.572,0.062,"FEC",0.595,0.118,0.062,0.039,0.186,"FEC",0.026,0.628,0.04,0.107,0.089,0.111
"Italy","ITA",1961,"Europe",0,"Working Democracy",0.741260342490584,0.78227105667071,0.786757712911832,"fEC",0.116,0.577,0.306,"fEC",0.23,0.143,0.563,0.064,"FEC",0.605,0.116,0.062,0.038,0.179,"FEC",0.025,0.639,0.039,0.102,0.086,0.109
"Italy","ITA",1962,"Europe",0,"Working Democracy",0.7412602998486,0.78227105667071,0.786758013066327,"fEC",0.116,0.577,0.306,"fEC",0.23,0.143,0.563,0.064,"FEC",0.605,0.116,0.062,0.038,0.179,"FEC",0.025,0.639,0.039,0.102,0.086,0.109
"Italy","ITA",1963,"Europe",0,"Working Democracy",0.741526462744307,0.798538987936789,0.781379183596249,"fEC",0.062,0.652,0.285,"fEC",0.377,0.143,0.434,0.046,"FEC",0.694,0.132,0.045,0.021,0.108,"FEC",0.025,0.441,0.049,0.106,0.164,0.216
"Italy","ITA",1964,"Europe",0,"Working Democracy",0.741526442034059,0.798538987936789,0.781379389974193,"fEC",0.062,0.652,0.285,"fEC",0.377,0.143,0.434,0.046,"FEC",0.694,0.132,0.045,0.021,0.108,"FEC",0.025,0.441,0.049,0.106,0.164,0.216
"Italy","ITA",1965,"Europe",0,"Working Democracy",0.741526400613556,0.798538987936789,0.781379619282765,"fEC",0.062,0.652,0.285,"fEC",0.377,0.143,0.434,0.046,"FEC",0.694,0.132,0.045,0.021,0.108,"FEC",0.025,0.441,0.049,0.106,0.164,0.216
"Italy","ITA",1966,"Europe",0,"Working Democracy",0.741526400613556,0.798538987936789,0.783417489027248,"fEC",0.063,0.668,0.269,"fEC",0.35,0.136,0.467,0.046,"FEC",0.668,0.137,0.048,0.023,0.125,"FEC",0.025,0.449,0.048,0.113,0.162,0.202
"Italy","ITA",1967,"Europe",0,"Working Democracy",0.741526359193043,0.798538987936789,0.783417695942973,"fEC",0.063,0.668,0.269,"fEC",0.35,0.136,0.467,0.046,"FEC",0.668,0.137,0.048,0.023,0.125,"FEC",0.025,0.449,0.048,0.113,0.162,0.202
"Italy","ITA",1968,"Europe",0,"Working Democracy",0.744091880841607,0.798346916938454,0.783417902858479,"fEC",0.068,0.63,0.302,"fEC",0.361,0.15,0.441,0.049,"FEC",0.709,0.12,0.045,0.021,0.104,"FEC",0.025,0.476,0.048,0.102,0.148,0.202
"Italy","ITA",1969,"Europe",0,"Working Democracy",0.743023549830938,0.805300750360117,0.783418109773766,"fEC",0.052,0.692,0.256,"fEc",0.419,0.132,0.408,0.041,"FEC",0.661,0.158,0.046,0.021,0.114,"FEC",0.025,0.375,0.05,0.11,0.197,0.243
"Italy","ITA",1970,"Europe",0,"Working Democracy",0.751123965786246,0.81973141806064,0.791805572502291,"fEC",0.041,0.736,0.222,"fEc",0.484,0.118,0.362,0.036,"FEC",0.609,0.204,0.048,0.021,0.119,"FEC",0.023,0.304,0.049,0.109,0.242,0.272
"Italy","ITA",1971,"Europe",0,"Working Democracy",0.757960977781554,0.821153451952532,0.791805804869028,"fEC",0.05,0.628,0.321,"fEc",0.526,0.14,0.296,0.038,"FEC",0.709,0.157,0.041,0.016,0.077,"FEC",0.022,0.322,0.051,0.088,0.206,0.312
"Italy","ITA",1972,"Europe",0,"Working Democracy",0.750847493259791,0.826140028439301,0.802562731296555,"fEC",0.029,0.852,0.119,"fEC",0.356,0.089,0.523,0.032,"FEC",0.474,0.235,0.053,0.027,0.212,"FEC",0.025,0.281,0.046,0.157,0.275,0.215
"Italy","ITA",1973,"Europe",0,"Working Democracy",0.74629421782238,0.826140028439301,0.802563178789872,"fEC",0.022,0.895,0.084,"fEC",0.314,0.076,0.581,0.029,"FEC",0.413,0.247,0.053,0.028,0.259,"fEc",0.025,0.253,0.045,0.18,0.298,0.198
"Italy","ITA",1974,"Europe",0,"Working Democracy",0.725734716730617,0.844998612039951,0.822970533486579,"fEC",0.021,0.927,0.052,"fEC",0.103,0.029,0.853,0.015,"fEC",0.095,0.117,0.025,0.017,0.746,"fEC",0.02,0.099,0.027,0.517,0.251,0.086
"Italy","ITA",1975,"Europe",0,"Working Democracy",0.720023462343389,0.850983335144712,0.830558942845119,"fEC",0.037,0.882,0.081,"fEC",0.119,0.037,0.823,0.021,"fEC",0.067,0.086,0.02,0.014,0.813,"fEC",0.018,0.075,0.023,0.631,0.188,0.065
"Italy","ITA",1976,"Europe",0,"Working Democracy",0.723339108387494,0.866378065663451,0.819502573781496,"fEC",0.019,0.928,0.053,"fEC",0.301,0.065,0.603,0.031,"fEC",0.147,0.294,0.043,0.026,0.49,"fEc",0.019,0.084,0.029,0.267,0.502,0.1
"Italy","ITA",1977,"Europe",0,"Working Democracy",0.723338519915401,0.87419167795033,0.819505882665204,"fEC",0.023,0.911,0.066,"fEC",0.356,0.073,0.537,0.034,"fEC",0.151,0.347,0.047,0.028,0.427,"fEc",0.018,0.076,0.028,0.216,0.566,0.097
"Italy","ITA",1978,"Europe",0,"Working Democracy",0.723338519915401,0.87419167795033,0.819505882665204,"fEC",0.023,0.911,0.066,"fEC",0.356,0.073,0.537,0.034,"fEC",0.151,0.347,0.047,0.028,0.427,"fEc",0.018,0.076,0.028,0.216,0.566,0.097
"Italy","ITA",1979,"Europe",0,"Working Democracy",0.721054648475179,0.87427961879289,0.830642107110954,"fEC",0.033,0.883,0.084,"fEC",0.26,0.067,0.638,0.035,"fEC",0.126,0.229,0.041,0.027,0.577,"fEc",0.022,0.087,0.031,0.373,0.391,0.096
"Italy","ITA",1980,"Europe",0,"Working Democracy",0.729537125408447,0.877921252523121,0.830485997690355,"fEC",0.024,0.909,0.066,"fEC",0.295,0.067,0.606,0.033,"fEC",0.141,0.279,0.043,0.027,0.51,"fEc",0.02,0.084,0.03,0.293,0.474,0.099
"Italy","ITA",1981,"Europe",0,"Working Democracy",0.734111024322579,0.879807622193173,0.833205391917415,"fEC",0.022,0.918,0.06,"fEC",0.292,0.065,0.611,0.032,"fEC",0.142,0.28,0.043,0.026,0.509,"fEc",0.019,0.085,0.03,0.288,0.479,0.099
"Italy","ITA",1982,"Europe",0,"Working Democracy",0.734110758081013,0.88743965357596,0.833206879854348,"fEC",0.026,0.902,0.073,"fEC",0.344,0.074,0.547,0.035,"fEC",0.148,0.331,0.047,0.028,0.446,"fEc",0.019,0.078,0.029,0.236,0.539,0.099
"Italy","ITA",1983,"Europe",0,"Working Democracy",0.732047077971328,0.888040756516126,0.838574785427757,"fEC",0.032,0.885,0.083,"fEC",0.299,0.072,0.593,0.036,"fEC",0.137,0.273,0.045,0.028,0.516,"fEc",0.021,0.085,0.031,0.311,0.453,0.1
"Italy","ITA",1984,"Europe",0,"Working Democracy",0.735189301057979,0.888040756516126,0.838576239521365,"fEC",0.028,0.897,0.075,"fEC",0.304,0.07,0.591,0.035,"fEC",0.14,0.283,0.045,0.028,0.504,"fEc",0.02,0.084,0.031,0.293,0.473,0.099
"Italy","ITA",1985,"Europe",0,"Working Democracy",0.735189051346507,0.888040756516126,0.838577650199555,"fEC",0.028,0.897,0.075,"fEC",0.304,0.07,0.591,0.035,"fEC",0.14,0.283,0.045,0.028,0.504,"fEc",0.02,0.084,0.031,0.293,0.473,0.099
"Italy","ITA",1986,"Europe",0,"Working Democracy",0.735188780825362,0.888040756516126,0.83857903916573,"fEC",0.028,0.897,0.075,"fEC",0.304,0.07,0.591,0.035,"fEC",0.14,0.283,0.045,0.028,0.504,"fEc",0.02,0.084,0.031,0.293,0.473,0.099
"Italy","ITA",1987,"Europe",0,"Working Democracy",0.736945336596167,0.887060845646825,0.841041830634943,"fEC",0.028,0.9,0.072,"fEC",0.28,0.067,0.62,0.034,"fEC",0.135,0.259,0.042,0.027,0.537,"fEc",0.021,0.086,0.031,0.323,0.442,0.099
"Italy","ITA",1988,"Europe",0,"Working Democracy",0.736945064584018,0.887060845646825,0.841043289191544,"fEC",0.028,0.9,0.072,"fEC",0.28,0.067,0.62,0.034,"fEC",0.135,0.259,0.042,0.027,0.537,"fEc",0.021,0.086,0.031,0.323,0.442,0.099
"Italy","ITA",1989,"Europe",0,"Working Democracy",0.736944792571468,0.887060845646825,0.841044704839747,"fEC",0.028,0.9,0.072,"fEC",0.28,0.067,0.62,0.034,"fEC",0.135,0.259,0.042,0.027,0.537,"fEc",0.021,0.086,0.031,0.323,0.442,0.099
"Italy","ITA",1990,"Europe",0,"Working Democracy",0.751155498047933,0.88454120428949,0.841044704839747,"fEC",0.011,0.955,0.033,"fEC",0.291,0.059,0.622,0.028,"fEC",0.156,0.298,0.042,0.025,0.478,"fEc",0.018,0.088,0.028,0.252,0.51,0.103
"Italy","ITA",1991,"Europe",0,"Working Democracy",0.752531225038004,0.8922945854961,0.841046120478418,"fEC",0.013,0.945,0.042,"fEC",0.362,0.067,0.54,0.03,"fEC",0.161,0.364,0.045,0.026,0.404,"fEc",0.016,0.075,0.026,0.189,0.599,0.096
"Italy","ITA",1992,"Europe",0,"Working Democracy",0.750365276102471,0.912264613513537,0.845303105912072,"fEC",0.03,0.878,0.092,"fEC",0.429,0.083,0.45,0.038,"fEc",0.153,0.423,0.051,0.029,0.343,"fEc",0.016,0.065,0.026,0.157,0.644,0.092
"Italy","ITA",1993,"Europe",0,"Working Democracy",0.748887123870751,0.92054364971995,0.849375492459195,"fEC",0.039,0.849,0.113,"fEC",0.423,0.089,0.446,0.042,"fEc",0.153,0.412,0.054,0.031,0.35,"fEc",0.018,0.07,0.03,0.176,0.606,0.1
"Italy","ITA",1994,"Europe",0,"Working Democracy",0.740958834380108,0.91326683463332,0.846346623972938,"fEC",0.041,0.847,0.112,"fEC",0.39,0.088,0.48,0.043,"fEC",0.151,0.371,0.054,0.032,0.393,"fEc",0.02,0.077,0.032,0.214,0.553,0.103
"Italy","ITA",1995,"Europe",0,"Working Democracy",0.740921738692816,0.90947380938961,0.853610539220683,"fEC",0.042,0.851,0.107,"fEC",0.324,0.081,0.553,0.042,"fEC",0.141,0.292,0.05,0.031,0.486,"fEc",0.023,0.085,0.034,0.301,0.454,0.103
"Italy","ITA",1996,"Europe",0,"Working Democracy",0.735462907317552,0.923966952158138,0.853611625514289,"fEC",0.056,0.802,0.142,"fEC",0.371,0.097,0.482,0.05,"fEC",0.151,0.339,0.059,0.037,0.415,"fEc",0.025,0.087,0.038,0.26,0.477,0.113
"Italy","ITA",1997,"Europe",0,"Working Democracy",0.735462848053492,0.933674629416277,0.855014297380348,"fEC",0.063,0.778,0.159,"fEC",0.391,0.104,0.452,0.053,"fEC",0.155,0.361,0.063,0.039,0.382,"fEc",0.027,0.088,0.041,0.241,0.484,0.118
"Italy","ITA",1998,"Europe",0,"Working Democracy",0.735462769034717,0.933674629416277,0.85501467402083,"fEC",0.063,0.778,0.159,"fEC",0.391,0.104,0.452,0.053,"fEC",0.155,0.361,0.063,0.039,0.382,"fEc",0.027,0.088,0.041,0.241,0.484,0.118
"Italy","ITA",1999,"Europe",0,"Working Democracy",0.735462769034717,0.933674629416277,0.85501467402083,"fEC",0.063,0.778,0.159,"fEC",0.391,0.104,0.452,0.053,"fEC",0.155,0.361,0.063,0.039,0.382,"fEc",0.027,0.088,0.041,0.241,0.484,0.118
"Italy","ITA",2000,"Europe",0,"Working Democracy",0.735343171532738,0.933674629416277,0.852511747985408,"fEC",0.062,0.777,0.16,"fEC",0.402,0.105,0.44,0.053,"fEc",0.156,0.375,0.064,0.039,0.367,"fEc",0.026,0.086,0.041,0.227,0.501,0.119
"Italy","ITA",2001,"Europe",0,"Working Democracy",0.776242453453388,0.875875409272059,0.837472235461746,"fEC",0.003,0.984,0.013,"fEC",0.44,0.067,0.468,0.025,"fEc",0.285,0.384,0.049,0.024,0.258,"fEc",0.018,0.138,0.034,0.148,0.494,0.168
"Italy","ITA",2002,"Europe",0,"Working Democracy",0.778713445002474,0.863584568036574,0.835697765988218,"fEC",0.015,0.925,0.06,"fEC",0.354,0.074,0.545,0.028,"FEC",0.382,0.282,0.052,0.027,0.257,"fEc",0.024,0.219,0.043,0.173,0.344,0.199
"Italy","ITA",2003,"Europe",0,"Working Democracy",0.778713757774471,0.861429870310392,0.840816058813286,"fEC",0.019,0.916,0.065,"fEC",0.231,0.06,0.685,0.024,"FEC",0.353,0.232,0.051,0.029,0.335,"fEc",0.026,0.24,0.043,0.222,0.294,0.175
"Italy","ITA",2004,"Europe",0,"Working Democracy",0.778713757774471,0.861429870310392,0.840816058813286,"fEC",0.019,0.916,0.065,"fEC",0.231,0.06,0.685,0.024,"FEC",0.353,0.232,0.051,0.029,0.335,"fEc",0.026,0.24,0.043,0.222,0.294,0.175
"Italy","ITA",2005,"Europe",0,"Working Democracy",0.778714070545965,0.861429870310392,0.840814409194301,"fEC",0.019,0.916,0.065,"fEC",0.231,0.06,0.685,0.024,"FEC",0.353,0.232,0.051,0.029,0.334,"fEc",0.026,0.24,0.043,0.222,0.294,0.175
"Italy","ITA",2006,"Europe",0,"Working Democracy",0.771456596686782,0.88226378699277,0.852616997683857,"fEC",0.005,0.98,0.015,"fEC",0.186,0.041,0.754,0.019,"fEC",0.181,0.234,0.04,0.024,0.522,"fEc",0.021,0.127,0.033,0.307,0.39,0.122
"Italy","ITA",2007,"Europe",0,"Working Democracy",0.771027958049887,0.888313343119657,0.859283215484729,"fEC",0.01,0.963,0.027,"fEC",0.161,0.038,0.783,0.019,"fEC",0.145,0.196,0.035,0.022,0.601,"fEC",0.021,0.113,0.031,0.368,0.359,0.108
"Italy","ITA",2008,"Europe",0,"Working Democracy",0.770163446825881,0.893110302773884,0.847367174055247,"fEC",0.003,0.987,0.01,"fEC",0.379,0.062,0.532,0.026,"fEc",0.189,0.387,0.045,0.024,0.355,"fEc",0.015,0.084,0.026,0.163,0.604,0.108
"Italy","ITA",2009,"Europe",0,"Working Democracy",0.771902560689799,0.888547748296014,0.840685245778642,"fEC",0.001,0.993,0.005,"fEc",0.474,0.065,0.436,0.025,"fEc",0.208,0.455,0.045,0.023,0.269,"fEc",0.013,0.08,0.024,0.118,0.652,0.112
"Italy","ITA",2010,"Europe",0,"Working Democracy",0.771614604468425,0.888547748296014,0.849804743046946,"fEC",0.002,0.992,0.006,"fEC",0.298,0.055,0.623,0.024,"fEC",0.194,0.32,0.044,0.025,0.417,"fEc",0.018,0.106,0.03,0.218,0.509,0.12
"Italy","ITA",2011,"Europe",0,"Working Democracy",0.770491768755908,0.8911345769891,0.857017627605307,"fEC",0.007,0.972,0.021,"fEC",0.213,0.046,0.719,0.022,"fEC",0.159,0.241,0.039,0.024,0.537,"fEc",0.02,0.108,0.031,0.309,0.422,0.111
